iter	RMSE
9446	23066.17857
9447	23065.19429
9448	23063.76003
9449	23062.47219
9450	23062.17749
9451	23060.81159
9452	23060.11989
9453	23058.9822
9454	23058.4739
9455	23058.03864
9456	23057.84058
9457	23057.43905
9458	23056.11623
9459	23055.67665
9460	23055.09962
9461	23054.36034
9462	23054.09914
9463	23053.39551
9464	23052.71146
9465	23052.17377
9466	23049.16151
9467	23048.84902
9468	23048.54098
9469	23047.63209
9470	23046.93939
9471	23045.7558
9472	23044.93588
9473	23044.49449
9474	23044.15159
9475	23043.78641
9476	23042.16492
9477	23041.79349
9478	23041.14267
9479	23040.70837
9480	23040.29181
9481	23040.04362
9482	23039.73825
9483	23039.17192
9484	23038.94098
9485	23036.0524
9486	23035.77738
9487	23034.55266
9488	23033.62
9489	23032.34171
9490	23031.77435
9491	23029.36161
9492	23028.77063
9493	23028.0915
9494	23026.62553
9495	23026.33427
9496	23025.71552
9497	23024.44768
9498	23023.86547
9499	23023.28546
9500	23022.92856
9501	23022.60166
9502	23022.02416
9503	23021.18582
9504	23020.40875
9505	23020.10974
9506	23019.72016
9507	23018.28967
9508	23018.04077
9509	23017.18245
9510	23016.46559
9511	23016.18578
9512	23015.50183
9513	23015.03744
9514	23014.23698
9515	23014.0166
9516	23013.43735
9517	23012.82651
9518	23012.08733
9519	23011.52808
9520	23010.94793
9521	23010.70768
9522	23008.79735
9523	23008.56912
9524	23008.12122
9525	23007.10535
9526	23006.46935
9527	23005.96503
9528	23005.10696
9529	23004.87796
9530	23004.1421
9531	23003.87623
9532	23002.97546
9533	23001.51983
9534	23001.05863
9535	23000.27892
9536	22999.84197
9537	22998.76908
9538	22997.92896
9539	22997.61076
9540	22997.20295
9541	22995.82197
9542	22995.13463
9543	22994.76773
9544	22994.31106
9545	22994.00944
9546	22992.66899
9547	22991.98721
9548	22990.4393
9549	22990.07633
9550	22986.20204
9551	22982.89644
9552	22982.71042
9553	22982.47929
9554	22981.58772
9555	22980.61656
9556	22979.77325
9557	22979.36762
9558	22978.62891
9559	22977.47922
9560	22976.67371
9561	22976.37506
9562	22976.04994
9563	22975.64096
9564	22974.89171
9565	22973.04645
9566	22972.78247
9567	22972.31725
9568	22971.81171
9569	22971.22346
9570	22970.93271
9571	22970.27186
9572	22969.90623
9573	22969.65219
9574	22969.38665
9575	22968.72241
9576	22966.54664
9577	22965.43305
9578	22964.75857
9579	22964.05114
9580	22963.65413
9581	22963.30427
9582	22962.79516
9583	22961.96447
9584	22961.41098
9585	22960.71215
9586	22960.46617
9587	22960.12063
9588	22959.65896
9589	22959.31249
9590	22958.55173
9591	22958.21287
9592	22954.93041
9593	22954.53774
9594	22953.42242
9595	22952.94331
9596	22952.02537
9597	22951.43732
9598	22950.18323
9599	22948.7253
9600	22948.44603
9601	22946.40594
9602	22944.64662
9603	22942.75672
9604	22942.16677
9605	22941.83079
9606	22940.7434
9607	22939.74364
9608	22939.20574
9609	22938.53221
9610	22937.15284
9611	22936.22506
9612	22935.86937
9613	22935.46796
9614	22934.98311
9615	22933.90407
9616	22933.06213
9617	22932.65114
9618	22930.91028
9619	22930.13478
9620	22929.75208
9621	22929.08155
9622	22928.61951
9623	22927.46493
9624	22926.07442
9625	22925.86724
9626	22923.80404
9627	22923.07984
9628	22922.06568
9629	22921.49702
9630	22921.09045
9631	22919.68226
9632	22919.26062
9633	22918.78316
9634	22918.49718
9635	22917.4718
9636	22915.64034
9637	22912.93296
9638	22911.68761
9639	22911.25683
9640	22910.66746
9641	22908.83913
9642	22908.12601
9643	22907.37119
9644	22906.57384
9645	22905.15464
9646	22904.35567
9647	22903.72223
9648	22902.47985
9649	22898.92777
9650	22898.44495
9651	22897.77389
9652	22897.12574
9653	22896.34184
9654	22895.59989
9655	22894.44216
9656	22894.06694
9657	22893.59518
9658	22893.04011
9659	22889.15433
9660	22888.71058
9661	22887.90786
9662	22887.26439
9663	22886.81579
9664	22882.70735
9665	22882.08789
9666	22881.87835
9667	22881.54748
9668	22880.87237
9669	22880.59329
9670	22876.9849
9671	22876.36064
9672	22875.98043
9673	22875.18219
9674	22874.2263
9675	22872.98808
9676	22872.56899
9677	22872.06895
9678	22871.7149
9679	22871.27751
9680	22870.821
9681	22870.31673
9682	22869.81778
9683	22869.00435
9684	22868.42709
9685	22866.797
9686	22865.53447
9687	22864.77308
9688	22863.25406
9689	22863.05276
9690	22862.18225
9691	22861.80648
9692	22861.34577
9693	22860.98786
9694	22860.48824
9695	22860.21113
9696	22859.30905
9697	22858.56872
9698	22858.03177
9699	22857.56433
9700	22856.99488
9701	22856.5003
9702	22855.65312
9703	22855.27644
9704	22853.93056
9705	22852.00013
9706	22851.53305
9707	22850.09551
9708	22849.74142
9709	22848.30136
9710	22847.69897
9711	22846.97023
9712	22844.88434
9713	22844.5543
9714	22844.18823
9715	22843.5985
9716	22843.40693
9717	22842.74658
9718	22839.92846
9719	22839.285
9720	22839.01205
9721	22837.95368
9722	22836.96814
9723	22833.65338
9724	22831.49314
9725	22831.0717
9726	22828.39495
9727	22827.01187
9728	22826.02663
9729	22824.41259
9730	22823.76659
9731	22823.3745
9732	22823.09059
9733	22822.62261
9734	22822.37687
9735	22822.08917
9736	22821.74555
9737	22821.34382
9738	22821.0752
9739	22820.84652
9740	22818.60559
9741	22817.67624
9742	22816.439
9743	22816.13131
9744	22815.65018
9745	22815.17795
9746	22814.17252
9747	22813.89042
9748	22813.37085
9749	22812.11607
9750	22811.42568
9751	22811.12618
9752	22810.57295
9753	22810.02015
9754	22809.22756
9755	22809.00809
9756	22808.72016
9757	22808.50991
9758	22808.02059
9759	22807.70695
9760	22806.89275
9761	22805.51043
9762	22805.1757
9763	22804.06618
9764	22801.64312
9765	22800.33013
9766	22799.00284
9767	22796.52401
9768	22795.29646
9769	22794.93277
9770	22794.14719
9771	22793.76539
9772	22793.13046
9773	22792.86317
9774	22792.62325
9775	22791.90642
9776	22790.33267
9777	22789.78686
9778	22789.54995
9779	22789.16595
9780	22787.43696
9781	22787.03702
9782	22785.74232
9783	22784.05675
9784	22783.51953
9785	22782.90611
9786	22782.71769
9787	22782.13083
9788	22779.30326
9789	22777.6156
9790	22777.28788
9791	22776.57266
9792	22775.13654
9793	22774.06562
9794	22773.71218
9795	22773.23062
9796	22770.44612
9797	22769.3744
9798	22768.98671
9799	22768.6189
9800	22768.05754
9801	22767.80419
9802	22767.2984
9803	22766.77346
9804	22765.70147
9805	22764.82204
9806	22762.4524
9807	22761.80925
9808	22758.88939
9809	22757.78338
9810	22757.23687
9811	22756.21501
9812	22754.3847
9813	22753.5426
9814	22752.6201
9815	22751.17298
9816	22749.29794
9817	22747.65002
9818	22746.99527
9819	22746.06535
9820	22745.79012
9821	22745.13555
9822	22744.70042
9823	22744.08224
9824	22743.77129
9825	22742.8571
9826	22742.21238
9827	22739.63516
9828	22739.23285
9829	22739.00211
9830	22738.69161
9831	22738.43087
9832	22736.88753
9833	22734.79031
9834	22733.57034
9835	22733.34862
9836	22732.7835
9837	22732.34352
9838	22732.00138
9839	22731.75469
9840	22730.30894
9841	22729.98392
9842	22728.69332
9843	22727.8733
9844	22727.35419
9845	22726.77317
9846	22725.85368
9847	22725.55159
9848	22724.36966
9849	22722.2408
9850	22721.43096
9851	22721.18102
9852	22720.13706
9853	22718.92916
9854	22718.30733
9855	22717.0346
9856	22716.64674
9857	22716.32467
9858	22715.88687
9859	22714.97692
9860	22714.69281
9861	22714.27102
9862	22713.39294
9863	22712.9726
9864	22712.73369
9865	22712.07309
9866	22711.15877
9867	22710.5981
9868	22709.02637
9869	22707.95965
9870	22707.73593
9871	22704.86831
9872	22704.23913
9873	22703.48111
9874	22703.09817
9875	22702.47859
9876	22702.11404
9877	22701.65821
9878	22697.50947
9879	22696.87137
9880	22696.11435
9881	22694.50295
9882	22692.47405
9883	22691.20505
9884	22690.86193
9885	22690.63381
9886	22687.56524
9887	22686.81132
9888	22683.15689
9889	22682.40705
9890	22681.72017
9891	22680.26889
9892	22680.00152
9893	22679.39246
9894	22678.89697
9895	22678.36036
9896	22677.46848
9897	22672.55755
9898	22672.34318
9899	22671.23242
9900	22670.17216
9901	22668.85657
9902	22667.85015
9903	22666.83783
9904	22666.63289
9905	22665.6137
9906	22664.64304
9907	22664.36366
9908	22663.92849
9909	22662.82069
9910	22662.4849
9911	22661.76757
9912	22661.31733
9913	22660.57471
9914	22659.7887
9915	22659.4506
9916	22658.70098
9917	22658.50912
9918	22657.7398
9919	22657.52897
9920	22655.85176
9921	22652.4873
9922	22652.25614
9923	22651.36338
9924	22650.61927
9925	22650.07259
9926	22649.77795
9927	22649.54269
9928	22649.04724
9929	22647.8624
9930	22647.36151
9931	22646.211
9932	22645.80307
9933	22645.41848
9934	22644.68082
9935	22644.43035
9936	22644.12407
9937	22643.86873
9938	22643.15507
9939	22641.18916
9940	22640.74938
9941	22640.40279
9942	22639.62998
9943	22638.17008
9944	22637.74289
9945	22637.07627
9946	22636.21765
9947	22633.97609
9948	22633.03167
9949	22631.38669
9950	22630.6724
9951	22629.95352
9952	22629.58425
9953	22629.05052
9954	22627.79643
9955	22627.35408
9956	22626.64852
9957	22626.25277
9958	22625.6743
9959	22623.3048
9960	22622.79063
9961	22622.2829
9962	22621.87217
9963	22621.31518
9964	22621.03522
9965	22620.00797
9966	22619.50901
9967	22619.17847
9968	22617.96026
9969	22617.35311
9970	22617.11389
9971	22616.64469
9972	22616.26333
9973	22615.86886
9974	22615.61858
9975	22614.61817
9976	22613.78682
9977	22612.28933
9978	22611.73729
9979	22611.24525
9980	22610.27394
9981	22609.87765
9982	22609.45914
9983	22607.9469
9984	22607.72122
9985	22607.04442
9986	22604.89196
9987	22604.1967
9988	22601.76851
9989	22601.59846
9990	22601.09633
9991	22600.71706
9992	22599.49651
9993	22598.81104
9994	22598.56859
9995	22597.44311
9996	22597.11531
9997	22596.44212
9998	22596.06852
9999	22595.44774
